2018-12-13	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2018-12-13T03_20_05_701Z.json.gz
2019-01-17	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2019-01-17T03_20_02_630Z.json.gz
2019-02-14	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2019-02-14T03_20_04_734Z.json.gz
2019-03-14	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2019-03-14T03_20_12_200Z.json.gz
2019-04-18	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2019-04-18T03_20_02_220Z.json.gz
2019-05-16	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2019-05-16T03_20_20_822Z.json.gz
2019-06-13	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2019-06-13T03_20_35_801Z.json.gz
2019-07-18	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2019-07-18T03_20_05_009Z.json.gz
2019-08-15	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2019-08-15T03_20_03_022Z.json.gz
2019-09-12	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2019-09-12T03_20_06_215Z.json.gz
2019-10-17	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2019-10-17T03_20_19_421Z.json.gz
2019-11-14	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2019-11-14T03_20_27_004Z.json.gz
2019-12-12	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2019-12-12T03_20_05_306Z.json.gz
2020-01-16	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2020-01-16T03_20_15_556Z.json.gz
2020-02-13	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2020-02-13T03_20_04_893Z.json.gz
2020-03-12	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2020-03-12T03_20_06_551Z.json.gz
2020-04-16	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2020-04-16T03_20_04_541Z.json.gz
2020-05-14	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2020-05-14T03_20_08_560Z.json.gz
2020-06-18	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2020-06-18T03_20_07_487Z.json.gz
2020-07-16	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2020-07-16T03_20_08_086Z.json.gz
2020-08-13	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2020-08-13T03_20_17_470Z.json.gz
2020-09-17	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2020-09-17T03_20_18_143Z.json.gz
2020-10-15	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2020-10-15T03_20_03_128Z.json.gz
2020-11-12	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2020-11-12T03_20_11_453Z.json.gz
2020-12-17	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2020-12-17T03_20_12_051Z.json.gz
2021-01-14	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2021-01-14T03_20_05_328Z.json.gz
